IPEDS_ID,Year,NCAA_Subdivision,FBS_Conference,Total_Expenses,Excess_Transfers_Back,Other_Expenses,Medical,Competition_Guarantees,Recruiting,Game_Expenses_and_Travel,Facilities_and_Equipment,Coaches_Compensation,Support_and_Admin_Compensation_w_Severance,Athletic_Student_Aid,Total_Revenues,Other_Revenue,Corporate_Sponsorship__Advertising__Licensing,Donor_Contributions,Competition_Guarantees.1,NCAA_Conference_Distributions__Media_Rights__and_Post_Season_Football,Ticket_Sales,Institutional_Government_Support,Student_Fees,Total_Academic_Spending__University_Wide_,Total_Football_Spending,Total_Football_Coaching_Salaries,Athletics_Related_Debt,Annual_Debt_Service__Leases_and_Rental_Fees_on_Athletic_Facilities
110662,2015,Football Bowl Subdivision,Pacific-12 Conference,98135402.18783931,0.0,15775174.467295466,432856.8140131893,980971.587257119,1275209.3947951584,15304325.319881193,13584207.970056126,20263460.477378212,17767264.227744393,12751931.929418461,98135402.18783931,6887218.483820597,11529016.041419826,17062208.177160975,2652238.3241144875,30816803.950189818,26485739.712032024,60756.949920440915,2641420.549181153,3987635214.190799,27197638.00779232,7586007.455019725,104526552.3269495,2699165.979617204
132903,2015,Football Bowl Subdivision,American Athletic Conference,48248587.54017434,0.0,4799689.681204976,578084.1514080192,1734364.8545814105,710402.6621764194,6051189.688909514,10644867.742171755,8948160.045151034,7642891.149382737,7138937.56518848,52104758.24328482,1332024.2312815946,4204600.672130058,9855983.302551437,3043901.926081618,4146643.6049851165,4436979.803722432,3070711.942849844,22013912.759682726,803220499.6564012,21806170.57128309,4669525.004311255,73167954.35153915,4460461.35225085
201885,2015,Football Bowl Subdivision,American Athletic Conference,52369827.651781894,0.0,7163725.388140188,585899.520399452,971343.6359263931,878827.0030508738,6039229.683317675,9902705.397040257,13189729.296076015,7267365.605930308,6371002.121900731,53198972.68426699,2796617.0894420953,5131370.984363151,4776785.3237008015,399983.2536429027,10877842.291873349,5741782.896208005,23474590.845036685,0.0,924469825.2579278,13427746.672621006,5827650.693530564,139387581.89164355,8298386.743300222
126614,2015,Football Bowl Subdivision,Pacific-12 Conference,66096788.126139425,0.0,7395601.249664054,785145.8619685458,454721.21505789197,916881.10601771,7194636.499028044,15576890.11076678,13071821.321212912,10727349.352152081,9973741.410271404,68708248.41069898,4453656.573859761,4379560.435584287,10392735.513544412,276950.43005400983,25136640.752591122,11697846.441242917,10804503.590240218,1566354.6735822472,1067580307.4830313,17254157.609044623,6803858.93591392,184566940.97116193,11233324.117547026
129020,2015,Football Bowl Subdivision,American Athletic Conference,72971550.42261049,0.0,5962760.986147808,715354.3535949354,1501283.980217455,1110972.2203860544,13014950.790855715,4346490.427742591,17124243.048261408,16054930.855819969,13140563.759584563,73066094.3123817,1611628.7274312957,13305032.823019195,6827904.511460767,436032.3772623643,12410169.02303682,10050510.854343377,18093390.32044818,10331425.675379695,1302548468.9066703,14808601.264553659,4282311.848925797,17503345.15083249,2783722.439437314
134130,2015,Football Bowl Subdivision,Southeastern Conference,126966272.06922299,0.0,8406161.471532429,2314910.6750770393,2927524.0137406774,1837549.3952471272,15887364.200555224,21322180.708216857,25780730.241776876,36696818.02100931,11793033.34206744,148961097.02047238,7801983.222749412,11170389.030971937,58819069.53594267,868165.1709556683,43817070.798865594,24604880.737649944,1879538.523337144,0.0,2495012501.7262025,38148483.82545841,11242121.723895505,81647214.53475252,6220937.518676402
139959,2015,Football Bowl Subdivision,Southeastern Conference,99587261.40191233,1809778.4060543256,9771665.820067681,2720644.574029912,2567943.119179036,2403302.923668793,10052713.293777993,21966914.22107177,18880182.69575957,17943889.744242277,11470226.604060976,117616624.02330269,5006624.814786501,13190103.963933857,34316383.00067474,0.0,35443076.08185271,26407135.408072453,0.0,3253300.7539824173,1151834372.875076,26484293.696623918,8250287.491279873,103117343.47910482,9474226.121268835
141574,2015,Football Bowl Subdivision,Mountain West Conference,47655510.598757625,0.0,4928212.907835012,642257.6671456529,3095002.571428037,559221.1436893863,5511162.678315827,7694761.382761481,6777959.260778668,8765438.581344467,9681494.405459091,43660088.00427699,3828158.7113496615,4360381.491726068,4650546.558387773,879456.8500983823,5820708.199386321,6296501.949908286,16120267.867148578,1704066.3762719186,851509755.8736205,10860125.565276548,2201974.643949092,2839374.7929486055,207586.24556150648
225511,2015,Football Bowl Subdivision,American Athletic Conference,46011179.443031654,0.0,5419303.23311528,884919.9125120619,1698226.6207687322,680475.8138772743,5383502.20037466,7644452.602995693,9965512.894020513,7963291.91217235,6371494.2531950865,45380591.16073405,1530762.2397030208,2360964.443116734,6489235.146445909,111387.74152080835,4228431.573120518,4337859.9030063925,18970298.4164974,7351651.697323272,843183584.9771217,12919419.60064831,5029216.2739985855,48266017.69649069,4838158.956662935
142285,2015,Football Bowl Subdivision,Sun Belt Conference,19490963.199767273,0.0,2328399.7305752095,423706.8173551709,223273.69003096432,466745.0154471472,3164441.6894921088,1413629.928567235,3236065.0199058205,2447257.539088736,5787443.76930488,20202662.01020866,1237735.5207000624,793794.6137897207,3276996.9770672214,1807519.2601331174,1728885.5903144188,640733.6803184819,8530839.795848332,2186156.572037305,338001230.96274096,6436966.955045186,1429942.1570050411,23588885.806611188,1722337.0037288272
145637,2015,Football Bowl Subdivision,Big Ten Conference,88262824.13703294,0.0,14354640.523985606,760053.2416514037,3050137.614375119,1887686.0303214751,7882767.688595294,21009107.23358765,11681274.983152116,16298237.124855533,11338919.696508752,87083603.63480127,7337835.566911363,5236400.511074785,19450102.125714112,407274.08763335564,36505690.833181255,14370819.087133586,567654.2083383435,3207827.2148144636,2285753092.798385,17447189.52725269,4454593.243504368,273444447.2210033,16933863.17091737
153658,2015,Football Bowl Subdivision,Big Ten Conference,110592484.68975721,0.0,14546655.775898334,698105.4555125223,2368015.287155001,1630214.2784119586,10210079.869766928,32783905.3897523,18857696.548594013,17695069.782001432,11802742.302664725,107306438.97761518,10087361.96970179,9469585.302910745,25665669.742633376,358913.5807283487,34088430.01288407,26978278.077952065,0.0,658200.2908047766,1228816400.4517417,24736693.95311817,8941743.098623604,137477788.43247768,10959328.500490813
155317,2015,Football Bowl Subdivision,Big 12 Conference,93371156.08598627,0.0,9346156.546531538,804718.713385416,1718959.9299290827,1671901.6469840372,10507578.30028403,16241963.02522339,13969870.81060278,27017569.597465612,12092437.51558038,93019571.81864999,6412611.519053745,5907990.621026195,26097702.287359312,699983.8578808958,31671042.615607888,20245383.25954522,1561505.256362764,423352.4018139683,1007535650.7785251,21055894.135489717,3669087.9029154587,43118302.07998311,2074033.6714224594
157085,2015,Football Bowl Subdivision,Southeastern Conference,116611866.09015171,0.0,10582526.048474222,843333.8055231841,3123848.95863443,2285927.584733325,13759098.875633778,31605209.422521595,25465516.097278804,16632628.18798016,12313777.10937221,117964367.43878816,6996532.388117454,7506125.229880161,24543865.57069234,1185492.6446951393,45649931.782810524,32082419.822592538,0.0,0.0,1305060307.0330613,18307654.76742177,6486132.491536639,117962717.88759781,6884632.26298565
160658,2015,Football Bowl Subdivision,Sun Belt Conference,23325284.69107053,0.0,1680097.7595283047,854573.8412584657,478014.41704155697,452647.3778339409,3647242.741571564,3302843.996179209,5593983.5145998765,2655167.8217164846,4660713.2213411275,23756481.82773506,1436773.2634077629,960902.5540825654,6208561.327977608,1328431.4703096326,2418721.0123269367,3030710.5796380583,7921541.761418687,450839.8585738078,220343363.09660065,8162225.355449354,2722730.562643847,23902796.714533463,1038924.6039387316
159993,2015,Football Bowl Subdivision,Sun Belt Conference,12962536.782775182,0.0,703505.7357446174,445879.0536128038,336694.7641424434,147350.79279454934,2690986.0689262487,886385.1676209766,3010249.664136518,1353178.7886280601,3388306.747168965,13116837.158024797,623306.5618496354,172607.45687647662,1607303.8452127923,3425606.451340956,2298707.8091490897,640878.484382459,4042294.556112591,306131.99310079764,102726031.25483139,4654893.718154581,1359402.3255315772,0.0,0.0
157289,2015,Football Bowl Subdivision,Atlantic Coast Conference,102906513.82503338,0.0,12252815.611053703,969052.0862985605,1692688.624783484,1666961.0943396732,9477735.847742572,24300990.67600121,21185696.295915578,18204412.50765363,13156161.081244972,105641356.28564388,8653536.430980999,6860386.1895040665,29533986.772648785,582760.4113202292,22821523.503884353,29959814.00755618,5203042.920336799,2026306.049412457,857348408.6381658,18889872.416656047,7715531.146091784,81030564.9093825,13317755.328332536
163286,2015,Football Bowl Subdivision,Big Ten Conference,93726237.9284063,0.0,9858330.54605003,1183201.0950673067,1407896.4977264092,884843.9663246614,9457022.790898863,27056431.76786639,15443215.70739932,14325776.922310067,14109518.63476325,93855440.62025961,4938698.544775449,7828610.968667877,11217309.598163828,711362.6219851624,38216692.61528659,16212840.193894858,2951170.6186497128,11778755.458836135,1490303989.290912,16531426.349113515,5416116.531091954,42494044.671867214,6634947.52682427
166629,2015,Football Bowl Subdivision,Mid-American Conference,37362866.084512144,0.0,1691377.2872810345,452243.34411696997,614424.9083870989,945224.2231555956,4432963.76933269,7240723.683390195,6417474.100279044,5980870.607687428,9587564.16088209,36973071.7713709,766950.1680832058,453275.19964978547,1388442.122361884,1538163.4488191626,2118497.632605902,1664129.8204733806,20789709.83696161,8253903.542415971,835308422.0334247,7741825.741401519,1450396.9968115897,65045414.42316199,2387159.802074932
220862,2015,Football Bowl Subdivision,American Athletic Conference,43833241.26108692,0.0,3840504.523573495,780948.5693448754,1192334.889872013,801152.280425086,5628236.257733356,5779721.560969992,11332840.96366921,6152415.830556128,8325086.38494276,43978314.68087528,837502.1509466538,3063512.244284272,9186656.388984565,717438.3169772065,4261048.941685307,7494799.121799159,10717855.066111181,7699502.45008694,372690741.63257796,13269446.464834962,4775070.965097213,0.0,0.0
170976,2015,Football Bowl Subdivision,Big Ten Conference,154480235.06108108,1428451.5865003264,14210758.953031512,720854.8827943993,4012360.619502622,2242125.874304015,12952755.926453823,39004710.25575471,25071016.158366222,33928765.81157231,20908433.98018531,154400650.54499614,15115660.813756576,22490120.67007998,36163617.05373919,678472.8597615637,32679187.748716924,47006925.09527776,266667.31627997523,0.0,2863799086.8166227,32289507.861164697,11520162.741200587,215687172.21756527,15332016.312423266
174066,2015,Football Bowl Subdivision,Big Ten Conference,112564669.46079637,0.0,19897318.844840996,981413.0877598742,3317089.4757038886,1809061.4740452645,13826866.164959207,28186160.67130872,17983399.98877554,16775169.055572676,9788190.69783021,112564669.46079637,18661427.29757102,8342357.560573477,20697782.546500318,518459.3059877625,34048823.569846764,23289433.02753831,7006386.152778718,0.0,2687738129.973097,26751491.623599865,7442233.221343825,184153302.5930244,17694449.04849641
176017,2015,Football Bowl Subdivision,Southeastern Conference,83439441.27059066,0.0,8706782.809275443,888729.3732720736,2022456.0840191653,1207590.9599970356,8233947.922214602,23518074.594094746,15938061.824800504,14819036.270702494,8104761.432214601,88707697.66312456,4647025.693139884,3176972.8104131995,22296096.388356548,2093583.2326751933,34893276.31586432,19579813.150715094,85033.4018769851,1935896.670083345,724448819.4133424,27381454.109313287,7776065.320529183,74481193.54652117,3284631.087824725
178396,2015,Football Bowl Subdivision,Southeastern Conference,87954958.54562776,0.0,11158293.33485861,1012727.2197488694,2618307.5928155854,1268477.5247439735,10085726.595133098,16807717.566260885,18331646.674329523,17173336.68902879,9498725.348708421,92368566.16333163,7450875.897470008,2513750.9576974986,19502867.51148835,307328.9050142303,37335751.270378485,23723878.635791916,1534112.9854911333,0.0,901149921.6073885,21921024.496796858,10117666.523706272,88325408.85853016,5473357.678843665
181464,2015,Football Bowl Subdivision,Big Ten Conference,103816450.41167518,4556771.244033068,8944252.360655317,875216.0149939355,2542263.1816793294,2258046.220414835,11945836.058501516,22261586.44080174,17198223.748332035,23351600.551312737,9882654.590950679,103446199.5840917,12899738.399337415,16032781.90972647,19902939.87532447,329100.1454023883,17201339.56724712,37080299.68705382,0.0,0.0,764223850.835285,27829538.6402082,7872010.67061188,0.0,0.0
182281,2015,Football Bowl Subdivision,Mountain West Conference,45502129.3633549,0.0,4434517.12201899,553237.5967380549,973712.1443574583,925790.1001077106,3725672.8756080293,14446790.589929938,7366225.264377521,5189095.14986673,7887088.520350469,45583444.439896755,3542789.393268342,2936832.991084321,8811248.308968648,787631.8338361239,4619565.577007509,5388802.231639387,16621677.760372832,2874896.3437195914,501611403.77482426,9469174.180882951,3040671.6815775144,28104353.463472508,2054091.2152269068
182290,2015,Football Bowl Subdivision,Mountain West Conference,27354778.770450715,0.0,2448553.6873537055,278081.52193836204,761993.4135855299,585587.6347231937,3762141.2221819423,2680487.2679799967,5545522.7587275,4744016.062761212,6548395.2011992745,27294636.4783403,1848679.05585672,1057295.4803630088,5216607.92202237,652630.9037287362,5127656.709491348,3827991.62973738,6912758.680335486,2651016.0968052545,527807157.6531968,7794957.694106945,2249233.424828875,1959411.6349342195,525547.6168118139
187985,2015,Football Bowl Subdivision,Mountain West Conference,42713063.35017209,0.0,6734868.406663427,511530.9884651682,486013.06949858303,691866.7293715249,5396417.102696083,6687773.66954843,8097513.128089093,6258963.268399942,7848116.9874398345,42888249.939572684,2125339.8777827756,5756398.993127199,11003762.083199296,458208.66398332524,5411141.549509301,6743700.4419501955,7339235.0019911975,4050463.3280293946,1088841787.9478142,7759813.849041298,2600500.743409736,76032696.18369536,2967821.06077541
199120,2015,Football Bowl Subdivision,Atlantic Coast Conference,90204671.950361,0.0,10467958.69324091,2357906.3433040716,1911475.4140628236,1480038.2874461089,8719880.995062457,19084521.482347827,14606526.68696577,17792286.97756913,13784077.070361905,90252683.10480396,4780213.0282921465,2606203.7957756016,20711522.730724826,1132508.5339011867,30978978.426149122,20888797.333971024,1761070.5719189402,7393388.684071118,2200327219.2519994,22591496.67886973,5396756.328999804,58790864.13455794,5256158.671188912
227216,2015,Football Bowl Subdivision,Conference USA,31663222.183537293,0.0,3370131.3056002655,796603.6101077091,709936.8588936961,455311.57008795225,3340847.468354445,8341791.508323385,5214765.973823948,5060935.452320384,4372898.436025511,31707328.69133204,1691561.58336246,1871594.5521350463,2515876.4383288817,424286.0336110791,3258514.712901423,1613104.1086985304,9472823.648341505,10859567.613953114,517343559.28372854,13242524.047709381,2298578.194322593,68133856.25661445,3350138.2186131123
207500,2015,Football Bowl Subdivision,Big 12 Conference,129878360.77983637,5309144.807214529,15946874.620386465,1532230.5326594315,1907312.5503774416,2538626.878226591,18484591.15698008,28743757.579203565,24568458.971404303,18629712.16971255,12217651.513671417,135963268.55072007,9356550.035431262,21140532.61719222,32552655.324812613,1209940.2287272927,31944819.507644385,39758770.83691229,0.0,0.0,688902802.8312395,35815985.02599523,11787575.34273292,111748232.75700296,9355557.671915894
209551,2015,Football Bowl Subdivision,Pacific-12 Conference,105191096.6559418,0.0,8871096.942487778,1488814.6288621165,2180771.48104269,1533182.3915415185,7579663.416832198,34213865.77384232,17270356.424509246,20944146.915348545,11109198.681475397,107035035.6570889,14531649.821883818,10420988.50787325,27378613.721904505,16488.42359257566,26477829.157152385,26174994.241200604,445550.9660832334,1588920.817398531,610500559.2726352,20985790.74143985,7562178.579260928,227282797.1157987,19375067.292562366
102094,2015,Football Bowl Subdivision,Sun Belt Conference,25440421.451729998,0.0,2944175.468482206,523869.7123781778,827587.6293354699,558911.283244792,2979892.4541087695,2213431.379472423,4901025.185361447,4393804.902493134,6097723.436853579,28456465.303657264,1025626.932832811,867483.6805007274,850298.5772157307,2642927.32153918,1927948.6484179192,1014115.5160545515,11470563.805133035,8657500.821963308,358775864.97519565,9280160.322296292,2102905.374024653,18298980.700204797,1492595.7363788318
218663,2015,Football Bowl Subdivision,Southeastern Conference,108785363.38764608,0.0,12295248.264878139,1064322.0216213078,2805447.0994971995,1342129.1246691959,13875868.670301706,25674069.390959878,19237957.08367691,19278279.44610744,13212042.285934297,114600310.81556411,14817166.98187661,4195595.479536016,31603140.648376804,104299.43069675691,33543236.636315484,30336871.638762437,0.0,0.0,818185505.5119033,28837755.66904131,8704038.620370703,156702300.0031372,8243430.056865519
137351,2015,Football Bowl Subdivision,American Athletic Conference,47452026.45993158,0.0,5755956.480008611,1089593.8749407153,1506141.4983635943,1020716.7586634074,6187156.654520636,7704823.746284138,8351688.815465425,9993364.892479874,5842583.739205176,46052767.57525219,772058.8149556828,5117098.164211007,2485585.048330214,611113.654616435,10758000.220771112,4259635.329983825,5088296.332101222,16960980.010282695,950878091.7578845,12168431.295925036,3455668.9901615903,28193946.67444102,2711944.1788013047
176372,2015,Football Bowl Subdivision,Conference USA,24856588.680243675,0.0,2713642.3355515813,286173.3350519328,628432.4231912566,628412.1708746165,3071919.9935374293,3630394.839358626,4578305.532316538,4001872.957330522,5317435.093031173,24275023.155605216,1314274.0883623378,2292864.0031825756,4242148.46718089,1913161.419423116,3302033.903513603,2312637.352534183,2738052.4527979502,6159851.468610559,280712758.6101207,7729752.322836496,2097262.065992876,26194780.754558027,2199742.838655348
206084,2015,Football Bowl Subdivision,Mid-American Conference,30280240.085741594,0.0,3235189.107211134,101780.04250672263,780726.8064776658,640300.2807423827,3166707.923724141,5817229.864003376,5771800.87993203,3141926.176467425,7624579.004676716,26837701.685073644,1679211.7206752982,0.0,3927397.0881180456,444989.9769123013,3723368.1619743807,1602577.967124814,4822814.788960528,10637341.981308276,455340396.222842,7769608.881984305,1972784.2396117086,43024669.544460714,1819795.2018645424
230764,2015,Football Bowl Subdivision,Pacific-12 Conference,59474992.45374126,0.0,8524351.966212662,1030061.1775611712,1842196.289300209,1153584.1072127556,7010882.167072831,6922477.767091093,13517617.34032749,10696497.985598313,8777323.653364738,63229304.130310126,3353840.3420949313,3806607.2085970487,8079149.339975639,1196288.1420801696,24616732.39334776,13265729.152115662,2910183.9802333834,6000773.571865533,1745316294.80457,19055018.920082293,5913600.512735516,77521398.41220014,2073508.1238056477
234076,2015,Football Bowl Subdivision,Atlantic Coast Conference,92498329.84435587,0.0,6074547.698306427,1421319.7331954986,1917388.0779059147,1263340.5246282,9860903.602879161,21133363.297101606,20549077.886338376,14872839.587704541,15405549.436296143,92408052.10508491,5752887.241421797,5188079.496187226,28112373.380862005,317961.3712503075,26788874.36227008,12521432.212810293,0.0,13726444.040283207,1242342686.796207,18399713.697941225,7396217.932705747,76759851.56219652,9662769.113493612
236948,2015,Football Bowl Subdivision,Pacific-12 Conference,105720386.90086871,0.0,13410749.915880762,1328776.772308347,2140016.73165189,1382450.4744838965,12760633.3372629,27039268.942129698,16834831.367778715,19007177.885099106,11816481.4742734,104846361.72209322,9205354.34032258,12862039.724527612,23065186.213692784,455677.12440330687,30249544.662025955,25064420.99145236,3944138.665668623,0.0,2930375887.25084,44751301.05193309,7829704.593766445,259229652.99388126,3360871.9464323903
240444,2015,Football Bowl Subdivision,Big Ten Conference,120188499.1297574,0.0,11765134.763279805,2882713.737942688,2470934.522472732,1013492.757317867,13670243.861606799,31162505.932157964,18359143.24463185,26716461.191507403,12147869.118840294,125458588.35694724,15469402.965430863,6297427.480778741,23104220.528785005,2215557.8727196385,41529824.78831899,28892861.210003316,7949293.5109106805,0.0,2202630476.7440815,31076424.47289485,6334798.068058972,112538425.49627824,12928068.352469483
240727,2015,Football Bowl Subdivision,Mountain West Conference,33785085.75116879,0.0,4490735.527780374,817211.3549048905,921107.7645005086,910437.8314786471,4151042.4081593566,1914998.3045423774,7476510.267257274,7339264.367850326,5763777.924695036,35705351.68326927,1574934.5675268455,1450110.4265311316,6389183.639164423,1424244.1677183358,5309661.241288853,3967613.125886217,13489183.087764725,2100421.427388739,432678154.1514849,8162744.827371174,3025704.206964614,12237.462329808808,12237.462329808808
230728,2015,Football Bowl Subdivision,Mountain West Conference,28644286.30079382,0.0,3332172.388521638,489373.9414450154,635637.1848359889,483245.59042970696,3283903.0170415114,5731727.620996172,5937968.10011694,3875985.5697112004,4874272.887695645,30715850.20220201,1170690.2264628557,572997.7820838463,3027346.6698441296,1783216.480164941,2583954.600714736,2167794.809155516,15177267.348360071,4232582.285415916,550633767.5264053,7797720.11009666,2496210.4262554673,16619051.034904607,1225933.4831780167
233921,2015,Football Bowl Subdivision,Atlantic Coast Conference,78659715.3105137,0.0,5027392.55288514,966510.420560222,1959418.7232450438,1666190.4936915156,7824443.041903335,19070884.584938183,15966577.08662983,14224835.325712247,11953463.080948194,81242264.40045363,4629944.889285584,2227985.7068258645,16960196.245628722,367984.5933514705,31585745.93361458,17240574.380274076,5181.555212381603,8224651.096260943,1060004355.3032234,26483390.443301767,7635610.441550604,50367511.48404552,5384078.378783072
236939,2015,Football Bowl Subdivision,Pacific-12 Conference,68237081.30191346,0.0,8744700.209104957,1114160.9476410456,1335924.827466487,1190525.3453802157,6475046.373407822,15381711.446994858,10883095.742809804,13294571.488858728,9817344.920249533,54795279.52154418,3684541.433127723,4027271.38762893,6701087.542507662,367579.54701866757,26932804.53878411,6892830.400761582,5042982.786234725,1146181.885480782,900992116.5687443,16848283.969106935,5437029.073254569,145069767.28305876,9519461.695716267
238032,2015,Football Bowl Subdivision,Big 12 Conference,88366399.54740982,0.0,13178383.948294206,687781.8371052073,1070723.7789112583,1439347.3328527254,12257436.177095152,20087397.975282926,15345757.509263605,14718698.193140551,9580872.795464186,91665595.08874631,5298518.416673444,11105316.31237548,26213889.827923838,3607700.0933316774,22211530.81499395,18769925.03350728,119707.39319658073,4339007.196744056,845643086.0542352,17586877.85604644,6648987.445335052,118441388.47969851,7220744.773024689
157951,2015,Football Bowl Subdivision,Conference USA,30593704.430081956,0.0,3260520.70486463,737060.7865698449,495686.5885417492,500159.3126717257,3716826.6636996134,5404574.735838734,5534022.480723393,4095035.6391068622,6849817.518065406,30593704.430081956,727806.4904811297,1747939.9824253009,2186032.0202899682,1092612.482735929,2847350.1552414955,2253035.7972780624,15993031.675241023,3745895.8263890482,316095815.9389945,7345041.341171928,2148077.1536746686,49829002.38458401,5191966.9283663025
172699,2015,Football Bowl Subdivision,Mid-American Conference,33675158.20167773,0.0,1934109.403139852,1057743.0565607562,638054.2988269904,394214.38124795683,3671563.748624717,8563636.397415387,6376013.557653335,3310130.7797063338,7729692.578502407,35136464.10884754,1361862.9820033552,1525653.5928305439,685340.4203342376,1443492.9820689636,2388862.0092885364,1565382.5623835202,26165869.559938382,0.0,423516885.0540246,8199485.567603896,2437374.408568344,30816525.480836015,3854301.414284595
104151,2014,Football Bowl Subdivision,Pacific-12 Conference,75583209.39824344,0.0,10823262.645769175,1617891.8593719667,1466999.3820581185,1124319.074492383,8690630.51492946,11378527.213127626,16944053.432576545,10660198.280722318,12877326.995195847,75761808.4822419,3816674.540160962,10288270.364526767,13686292.187406145,1419343.8969025463,23275671.534195684,13063168.788336782,10212387.170713011,0.0,1084711877.5224898,28254927.61885831,7693125.762357043,30343544.88163801,3792689.655937447
106458,2014,Football Bowl Subdivision,Sun Belt Conference,20430231.71870961,0.0,2589986.300921552,172650.00543629494,597018.6233541181,438037.9134620639,2781139.4816881097,2004839.4754479541,3814564.786839923,2573557.395314905,5458437.736244691,20430231.71870961,2295179.44918127,653348.3273539033,1582029.0943655162,1947542.589964137,1687385.978015523,1475359.3176108745,6096346.643451502,4693040.318766885,155799951.094742,7694870.541533165,1861836.5225667458,0.0,0.0
100858,2014,Football Bowl Subdivision,Southeastern Conference,128218055.0616364,0.0,18670986.38682805,1048804.9100918216,5179793.156221852,2746965.735918973,11358252.899377443,31289578.141606323,20652750.371963575,25100452.029065512,12170471.430562856,115287225.89824682,5076139.485248128,5348446.694771297,39953595.95846886,38525.048630211975,30179481.906777974,30245651.719251573,0.0,4445385.085098775,704565075.1015718,50325127.06362207,10615224.341714822,110920407.58074401,11030823.441983925
150136,2014,Football Bowl Subdivision,Mid-American Conference,25594268.130041707,0.0,1712677.6724412572,753311.7041956804,166772.9078860492,401954.13633452426,3069297.7210884723,3684877.3073457987,4881431.861836899,3828943.754332615,7095001.064580411,23748014.98964588,755007.820152479,731102.0136603632,707239.8013022237,952095.8860422281,1932304.9194138187,1032554.4362893566,6244839.415762516,11392870.697022896,381280955.52098185,6928032.490000003,1721604.331735705,0.0,0.0
142115,2014,Football Bowl Subdivision,Mountain West Conference,46311975.7892641,0.0,4717285.753977189,761116.067994506,781598.214243879,597106.8254391399,3843051.0188507573,13581421.935949363,8768926.593367951,6239392.176649618,7022077.202791696,46337863.60812653,4378900.989333722,4742119.203087637,11203017.229739074,676215.9851671418,4830860.638790261,8544332.6565733,8499112.360017985,3463304.5454174117,260672163.27373692,19328970.89963948,4958722.233742727,53992968.18893676,4224043.473462169
201441,2014,Football Bowl Subdivision,Mid-American Conference,23628998.948622327,0.0,2870124.2334873457,143893.08426798016,557092.4795342494,366410.72370487684,2196391.086322714,3796146.772143474,4786317.572037182,3064515.54597298,5848107.451151524,23793945.971966717,1579106.2597549662,670470.6838358941,1472828.830206111,1221705.3283442128,1984751.7040385064,1939221.179460011,2031525.1683438604,12894336.817983154,256063545.5299578,5975786.55903153,1834392.494503066,53116651.073550165,2187297.147211846
110556,2014,Football Bowl Subdivision,Mountain West Conference,36940006.47151674,0.0,4193022.698778295,597284.2434262527,763404.2531197268,490892.2525485763,5832294.94632296,4617360.902184041,9121054.662201712,6115711.563290599,5208980.949644584,36536125.06893364,1433934.7521627045,3235854.6859387783,4933519.755219083,532963.6332869062,5116827.005686978,8000754.358571702,9010380.308023667,4271890.570043824,304956932.75537205,10465183.470739115,4189648.7155719437,69421415.79388869,9586994.849042742
169248,2014,Football Bowl Subdivision,Mid-American Conference,29686365.339579538,0.0,3531403.6517737266,405201.39240722347,419213.35812085925,676001.0559484679,2821552.2577012023,6520007.617055012,5417712.7045742795,4309461.616811903,5585811.685186864,29686365.339579538,1697094.2902703364,269371.195290719,1270954.5339325927,2868848.8516142718,975234.2330129473,700722.9851813026,21904139.250277366,0.0,349999290.2216008,6077858.675377277,1869131.950196825,18233568.929412346,1866675.4714381143
217882,2014,Football Bowl Subdivision,Atlantic Coast Conference,74471170.68991047,0.0,9206381.562015217,642060.4881052512,1373494.019947248,1493843.2304168225,10201091.220927805,7687318.618184574,15688062.838585583,14992922.944004454,13185995.767723521,75826746.5069764,3063278.6891485364,4843298.1465954045,19530484.277036358,257509.53558089054,23435328.460072905,20260642.42700528,4436204.971537024,0.0,653184670.919688,27349568.699706946,8776413.632424112,22993371.129821252,2342457.7943870937
126818,2014,Football Bowl Subdivision,Mountain West Conference,37454616.97439963,0.0,5033760.917937826,633136.8702620111,733965.0330638295,821476.7086614944,4179205.3859419487,3958939.434215781,8574832.329283597,5833380.744404091,7685919.550629055,39274933.632713705,2152291.057628883,2362618.560625525,6181982.757471117,1607509.3587661246,3275414.8417966603,3389005.9476828403,14968829.581354532,5337281.52738802,785925103.3761107,12805718.054145906,4204467.679672675,1672798.1642065726,382886.2648967078
198464,2014,Football Bowl Subdivision,Conference USA,39258563.52849707,0.0,4833147.810098412,451233.75643498066,724220.2233945243,664140.4100557087,5353804.717982104,4313308.0387725085,7238683.274897994,8531763.352549158,7148261.944311678,37104469.90411912,1481307.3823559654,2223135.580608635,6446053.717123974,539350.6808229677,3651114.157489695,6866403.564179425,2646312.9634701293,13250791.85806833,503886093.48426884,10511408.460010024,3153815.594880742,48168017.33346321,5864970.270463795
169798,2014,Football Bowl Subdivision,Mid-American Conference,30497161.48541684,0.0,3028057.6703469,721419.0468322802,574327.3697109232,192635.38132175204,1878580.725281919,8352725.285759733,4395136.255880148,3233371.8479362684,8120907.902346917,30497161.48541684,413629.2537036169,3409.4668037737597,531048.532843157,1686738.148908294,2281251.6302843792,150793.12324106495,23835716.24903549,1594575.0805970656,314753107.4664891,7873157.3698743,1378762.827255964,30872137.949539524,1328848.5576701784
